User_ID,Session_ID,Product_ID,Category_Name,Brand_ID,Event_Type,Timestamp,Device_Type,Traffic_Source,User_Region,User_Age_Group,Membership_Type,Session_Duration_sec,Time_Spent_On_Product_sec,Time_Since_Last_Event_sec,Event_Sequence_Order,Product_Price,Discount_Percent,Product_Rating,Review_Count,Stock_Status,Delivery_Option,Previous_Views,Previous_Cart_Additions,Previous_Purchases,Category_View_Count,Brand_Interaction_Count,Wishlist_Count,Cart_Abandonment_Rate,Purchase_Frequency,Average_Order_Value,Customer_Loyalty_Score,Click_Rate,Page_Scroll_Depth_Percent,Repeat_Visit_Count,Search_Frequency,Offer_Interaction_Count,Recommendation_Action
15431,50765,24029,Books,3551,Product_View,2024-09-27 23:20:17,Desktop,Advertisement,North,25-34,Regular,4632,625,1379,13,17251.11,31.13,3.11,8234,In_Stock,Standard,17,5,34,28,11,16,0.233,0.176,9112.14,42.8,0.181,45.05,0,1,11,View
15934,60615,20890,Electronics,3306,Product_View,2024-11-22 17:17:00,Mobile,Advertisement,North,45-54,Premium,4285,120,445,53,57026.63,67.35,1.86,4627,In_Stock,Standard,70,11,31,44,29,14,0.334,0.952,21172.32,6.75,0.435,50.45,14,24,18,Add_to_Cart
12592,59507,21379,Books,3020,Cart_Add,2024-07-17 19:59:31,Mobile,Email,West,35-44,Gold,5033,425,781,19,90285.09,7.24,1.75,14373,Limited_Stock,Standard,14,3,14,11,46,22,0.877,0.873,34631.94,85.12,0.699,82.04,36,5,9,View
10567,54030,24585,Grocery,3582,Product_View,2024-05-06 04:43:21,Mobile,Direct,West,55+,Silver,3855,101,542,55,69270.03,15.96,4.53,6475,Limited_Stock,Standard,35,10,16,63,27,6,0.989,0.28,22223.09,34.22,0.209,61.78,6,10,14,View
13936,61886,24276,Furniture,3156,Product_View,2024-06-08 09:06:06,Mobile,Social_Media,North,18-24,Regular,785,594,881,5,55319.66,43.43,2.38,7199,In_Stock,Standard,18,11,27,30,33,22,0.219,0.971,2404.15,30.3,0.773,29.88,12,26,7,Add_to_Cart
11572,61378,25539,Footwear,3117,Product_View,2024-01-21 11:08:43,Mobile,Search_Engine,North,25-34,Regular,1106,426,519,20,35335.52,60.86,4.76,7585,In_Stock,Express,9,1,18,19,5,14,0.986,0.106,13414.32,10.34,0.418,36.26,12,20,8,Ignore
14718,61059,21708,Sports,3450,Search_Click,2024-11-05 13:43:58,Desktop,Advertisement,West,35-44,Regular,1356,268,1396,3,65382.3,74.19,1.72,5102,Limited_Stock,Express,57,6,5,41,6,22,0.084,0.74,47532.17,48.08,0.035,81.14,10,12,6,View
11201,56446,22365,Beauty,3028,Search_Click,2024-09-27 16:25:07,Desktop,Search_Engine,West,45-54,Regular,4744,261,1647,7,89633.38,25.53,1.07,4439,Limited_Stock,Standard,65,19,3,56,12,17,0.043,0.887,32218.96,26.75,0.908,12.98,23,30,14,Add_to_Cart
14410,57444,25364,Books,3610,Product_View,2024-01-02 08:35:17,Desktop,Advertisement,Central,45-54,Regular,2341,346,1303,1,75685.91,26.6,2.77,6415,In_Stock,Express,8,13,34,60,46,0,0.183,0.452,43542.25,25.37,0.115,21.1,14,0,11,View
12855,51318,20232,Sports,3329,Search_Click,2024-10-06 02:56:44,Desktop,Social_Media,North,25-34,Gold,1339,162,1475,40,80702.12,22.76,2.35,6168,Limited_Stock,Standard,14,23,23,68,26,1,0.42,0.231,13361.31,22.59,0.498,66.2,9,23,4,View
12896,50701,21813,Books,3663,Search_Click,2024-05-06 19:10:00,Desktop,Social_Media,North,18-24,Gold,4248,538,144,22,89522.29,40.59,4.89,7014,In_Stock,Standard,15,5,0,55,28,25,0.436,0.866,12568.0,89.6,0.271,30.33,32,23,16,View
11237,57528,21613,Footwear,3364,Purchase,2024-07-22 11:48:05,Mobile,Advertisement,North,25-34,Gold,1740,175,266,29,34676.88,38.74,4.06,346,In_Stock,Express,88,24,15,23,47,25,0.84,0.657,59855.5,60.76,0.872,44.19,30,19,13,Add_to_Cart
10137,54384,25423,Home_Appliances,3419,Product_View,2024-03-11 03:45:59,Mobile,Advertisement,East,25-34,Regular,411,246,470,17,26266.45,23.6,1.74,11629,Limited_Stock,Standard,28,6,33,16,30,27,0.311,0.071,4615.84,15.04,0.3,76.6,4,7,19,View
11030,60394,24427,Toys,3022,Product_View,2024-10-05 17:52:39,Mobile,Search_Engine,South,25-34,Gold,4776,622,968,36,94857.94,53.51,3.62,9073,In_Stock,Standard,88,8,14,30,26,4,0.242,0.315,44114.3,71.8,0.281,94.73,16,27,13,View
12157,51594,24657,Furniture,3261,Product_View,2024-03-02 18:55:13,Mobile,Direct,North,18-24,Gold,1911,160,557,55,2023.62,66.34,4.25,8368,Limited_Stock,Standard,69,11,5,34,25,11,0.307,0.505,17338.63,51.93,0.762,57.7,7,23,7,View
12595,54146,22997,Sports,3060,Purchase,2024-07-01 04:32:45,Desktop,Social_Media,East,35-44,Premium,3172,842,333,55,6207.18,43.28,2.5,10133,Limited_Stock,Standard,55,3,3,21,4,25,0.357,0.885,2570.98,56.23,0.663,6.6,20,31,19,View
10662,59423,20248,Sports,3413,Product_View,2024-05-12 23:05:45,Mobile,Direct,South,55+,Gold,5313,612,192,30,49124.55,22.86,4.35,14732,Out_of_Stock,Express,51,16,19,64,22,2,0.465,0.18,4498.43,33.66,0.376,8.94,6,14,16,View
12473,56708,24379,Beauty,3163,Product_View,2024-12-08 14:46:33,Tablet,Search_Engine,South,35-44,Gold,2436,221,1432,15,585.45,28.06,1.11,2302,In_Stock,Standard,3,20,17,54,9,19,0.543,0.196,6544.49,50.89,0.208,35.78,0,5,12,View
12678,56998,25407,Footwear,3114,Product_View,2024-11-12 20:52:56,Tablet,Search_Engine,North,55+,Regular,3539,897,749,14,21312.11,36.48,4.82,9301,In_Stock,Standard,12,5,14,33,42,11,0.898,0.175,54059.46,7.73,0.465,58.4,15,29,15,Ignore
12309,57027,25036,Sports,3354,Search_Click,2024-03-07 15:13:20,Mobile,Search_Engine,South,35-44,Silver,833,577,1275,46,39389.56,66.81,2.92,422,In_Stock,Standard,21,0,10,48,46,4,0.403,0.859,41076.19,34.9,0.716,45.89,26,3,6,View
10087,52613,22080,Footwear,3196,Product_View,2024-02-18 19:59:17,Mobile,Direct,East,35-44,Silver,4648,305,1039,25,69345.5,63.3,2.33,2847,In_Stock,Standard,22,24,8,40,15,11,0.745,0.825,8421.14,15.11,0.911,29.97,1,31,5,View
12513,61330,25620,Furniture,3045,Cart_Add,2024-12-26 19:18:16,Desktop,Social_Media,North,25-34,Silver,3548,277,475,36,78195.53,53.02,3.75,12831,In_Stock,Express,19,18,2,32,13,3,0.642,0.216,48926.93,97.75,0.33,28.11,16,20,5,Ignore
12943,57400,23742,Sports,3625,Search_Click,2024-11-29 12:26:05,Mobile,Social_Media,West,55+,Premium,2660,210,117,10,31432.12,6.5,4.6,5684,In_Stock,Standard,15,14,5,22,19,17,0.146,0.865,29570.56,60.03,0.255,81.04,37,16,18,View
12774,51909,24626,Grocery,3179,Search_Click,2024-06-11 02:17:33,Desktop,Advertisement,West,25-34,Regular,3764,532,758,36,5525.16,34.36,4.74,12259,In_Stock,Same_Day,52,10,23,67,8,11,0.365,0.861,49996.11,10.58,0.556,52.95,17,15,2,Add_to_Cart
12505,56955,24477,Electronics,3782,Product_View,2024-06-12 21:43:03,Desktop,Search_Engine,West,35-44,Gold,3470,117,820,42,46507.05,62.11,2.08,521,In_Stock,Same_Day,16,20,9,12,36,20,0.183,0.656,57631.76,96.63,0.826,30.71,13,13,7,Add_to_Cart
15405,51791,20063,Toys,3493,Search_Click,2024-03-03 17:40:28,Mobile,Search_Engine,East,18-24,Regular,1180,800,1425,19,18358.75,57.17,1.81,13765,In_Stock,Standard,34,5,26,30,11,9,0.926,0.826,27165.5,83.23,0.615,39.6,21,26,5,Add_to_Cart
13311,58169,24224,Sports,3325,Search_Click,2024-11-07 12:23:15,Mobile,Direct,East,35-44,Regular,2357,145,1599,49,2917.77,59.38,1.46,5276,Limited_Stock,Same_Day,59,12,7,38,27,26,0.201,0.131,4086.68,93.32,0.942,61.81,23,26,19,Add_to_Cart
11701,52929,21552,Beauty,3370,Product_View,2024-11-16 15:44:50,Desktop,Social_Media,South,25-34,Regular,3001,671,1602,18,26431.13,20.94,3.09,9255,In_Stock,Standard,77,11,8,48,13,17,0.288,0.457,10278.43,50.59,0.938,30.25,14,6,4,View
13671,59281,23006,Home_Appliances,3568,Wishlist_Add,2024-10-30 10:27:19,Desktop,Direct,East,18-24,Silver,1118,21,895,59,39985.11,32.71,1.56,7053,Limited_Stock,Standard,40,20,14,7,46,15,0.722,0.113,27978.5,82.72,0.451,75.49,11,1,8,View
12701,57682,23323,Footwear,3347,Product_View,2024-02-01 06:05:18,Desktop,Advertisement,North,35-44,Silver,5155,120,485,14,21925.47,67.44,4.84,3322,In_Stock,Express,11,7,12,7,40,14,0.37,0.502,36931.8,76.43,0.511,19.56,19,5,18,View
13630,55252,20295,Toys,3779,Wishlist_Add,2024-12-02 18:45:48,Mobile,Advertisement,Central,25-34,Regular,5278,370,1372,43,39003.26,34.78,2.53,4534,In_Stock,Express,41,19,30,9,26,23,0.281,0.793,34503.35,8.81,0.267,28.39,5,31,4,Add_to_Cart
14591,60574,24275,Fashion,3115,Product_View,2024-05-26 08:33:33,Desktop,Social_Media,West,25-34,Gold,564,398,1049,34,9419.98,74.79,3.49,12404,In_Stock,Standard,55,17,11,11,46,9,0.286,0.244,2370.15,31.67,0.571,49.08,36,22,11,View
11648,54128,24325,Sports,3357,Wishlist_Add,2024-12-19 01:16:58,Mobile,Search_Engine,South,35-44,Regular,4215,562,1766,55,81808.37,28.68,3.91,10342,In_Stock,Express,12,9,0,35,32,18,0.835,0.811,26329.91,14.73,0.299,76.37,22,24,12,Ignore
15165,54964,20883,Fashion,3167,Product_View,2024-08-28 09:39:03,Mobile,Search_Engine,South,25-34,Silver,2296,807,1246,14,59360.65,52.75,3.58,252,In_Stock,Express,12,10,5,59,26,9,0.379,0.016,36348.73,45.78,0.029,72.75,35,5,11,Ignore
15521,61138,20394,Toys,3354,Product_View,2024-07-10 22:22:08,Desktop,Direct,West,35-44,Silver,3407,810,74,18,21230.59,55.72,2.78,8104,In_Stock,Standard,75,1,13,29,40,0,0.708,0.809,52147.43,51.05,0.575,36.36,13,32,15,View
13319,61762,22740,Books,3115,Cart_Add,2024-06-22 06:17:28,Mobile,Direct,West,55+,Regular,4720,206,454,42,55468.93,8.73,2.67,3366,In_Stock,Express,28,0,7,8,10,29,0.855,0.715,58725.49,37.19,0.864,97.61,14,3,9,View
13688,55312,23468,Footwear,3408,Search_Click,2024-07-14 16:37:05,Mobile,Search_Engine,North,18-24,Gold,110,818,117,20,49849.2,18.05,4.37,6704,In_Stock,Standard,43,11,28,33,2,28,0.289,0.553,1369.69,18.68,0.154,39.62,10,32,1,View
10597,59358,24168,Toys,3592,Search_Click,2024-09-10 22:07:55,Mobile,Search_Engine,South,45-54,Regular,4986,430,1578,45,61090.85,56.62,1.72,9964,In_Stock,Standard,74,12,6,30,42,22,0.416,0.691,47524.9,93.76,0.578,91.5,18,3,15,Add_to_Cart
14546,58793,24414,Grocery,3798,Cart_Add,2024-02-29 07:50:11,Tablet,Search_Engine,West,25-34,Silver,2790,127,1504,20,65350.33,62.37,3.54,5389,In_Stock,Standard,49,9,15,62,32,6,0.531,0.645,50294.03,30.65,0.28,97.94,19,34,13,View
10485,52026,23971,Fashion,3323,Search_Click,2024-03-21 12:14:03,Mobile,Advertisement,East,25-34,Regular,3080,741,1386,4,61172.6,36.81,4.99,3927,In_Stock,Standard,62,6,2,55,17,3,0.121,0.808,42061.99,13.8,0.308,93.74,3,5,18,View
10646,59777,24691,Grocery,3541,Wishlist_Add,2024-01-17 14:46:19,Mobile,Search_Engine,South,55+,Silver,2882,809,180,24,5034.3,32.16,1.77,3625,In_Stock,Same_Day,25,24,20,4,42,17,0.956,0.574,28070.4,90.59,0.711,92.59,9,24,19,Add_to_Cart
13090,57816,24475,Toys,3042,Product_View,2024-02-04 12:23:17,Mobile,Advertisement,East,45-54,Gold,3110,30,201,54,44780.35,3.62,1.95,3365,In_Stock,Same_Day,23,16,13,52,37,2,0.973,0.58,20870.92,10.61,0.53,92.13,11,4,9,View
15726,50988,25003,Fashion,3460,Product_View,2024-08-14 11:45:13,Desktop,Direct,West,18-24,Regular,4380,437,991,10,75367.54,20.3,4.9,3677,In_Stock,Standard,86,24,4,26,17,5,0.736,0.938,892.9,80.92,0.145,15.55,13,18,0,View
14758,55311,24232,Footwear,3119,Product_View,2024-09-10 14:24:08,Mobile,Direct,North,35-44,Regular,4085,764,145,25,66545.7,67.11,2.05,10993,In_Stock,Standard,87,1,11,10,6,11,0.282,0.556,52525.08,46.66,0.084,58.04,4,30,1,View
14854,51966,22778,Fashion,3574,Cart_Add,2024-01-29 05:18:12,Desktop,Search_Engine,South,35-44,Premium,4339,195,1337,4,75748.24,53.14,1.28,9732,Limited_Stock,Express,41,24,23,11,10,27,0.937,0.367,42163.3,77.77,0.754,53.57,7,2,7,Add_to_Cart
14385,57317,23693,Beauty,3667,Search_Click,2024-11-26 10:15:52,Mobile,Advertisement,South,35-44,Premium,848,562,1451,20,61455.72,60.99,2.82,13641,In_Stock,Express,22,1,32,51,1,5,0.478,0.255,2364.59,43.86,0.038,72.85,34,31,13,View
10721,59632,21402,Fashion,3797,Product_View,2024-10-09 11:05:10,Mobile,Direct,West,55+,Regular,1990,158,362,12,66496.33,7.06,1.02,8714,In_Stock,Express,77,10,19,60,5,14,0.139,0.061,33537.73,18.83,0.814,27.52,0,29,10,View
14734,50869,25239,Electronics,3450,Search_Click,2024-05-17 02:48:25,Mobile,Search_Engine,East,55+,Regular,4778,804,998,24,67707.29,47.21,4.35,2260,Limited_Stock,Standard,73,9,26,1,0,10,0.451,0.053,31119.99,51.52,0.329,75.85,18,7,9,View
10499,52064,20906,Books,3441,Product_View,2024-05-31 22:50:28,Desktop,Direct,Central,25-34,Regular,2663,492,811,49,26658.05,13.38,2.86,12105,Limited_Stock,Same_Day,49,22,32,52,17,20,0.268,0.699,34753.38,94.3,0.109,98.7,0,0,9,Purchase
14730,51130,20530,Footwear,3189,Purchase,2024-05-17 15:22:27,Mobile,Email,West,25-34,Regular,3393,346,1734,55,57532.48,32.08,2.48,13058,In_Stock,Express,6,20,1,41,1,28,0.336,0.022,15538.59,64.06,0.284,14.16,10,3,15,Ignore
11674,54379,24619,Sports,3285,Search_Click,2024-10-25 03:38:08,Mobile,Search_Engine,East,35-44,Silver,1618,866,1051,23,3550.08,17.59,3.15,9183,In_Stock,Standard,43,15,9,14,27,28,0.429,0.425,12604.09,34.14,0.097,79.38,19,24,3,View
13068,61922,23722,Home_Appliances,3104,Purchase,2024-07-28 16:25:28,Mobile,Search_Engine,East,35-44,Regular,3028,172,806,59,70538.98,12.39,1.65,8060,Limited_Stock,Express,71,21,28,0,11,10,0.315,0.664,34711.81,14.04,0.402,37.62,9,10,15,Add_to_Cart
10115,55155,20387,Electronics,3569,Product_View,2024-01-22 03:43:43,Mobile,Email,Central,18-24,Regular,5371,321,1771,35,39908.49,5.06,1.92,9350,In_Stock,Express,43,13,1,15,20,23,0.626,1.0,41628.43,42.87,0.569,35.9,33,33,8,View
12980,56257,22622,Grocery,3457,Product_View,2024-02-16 16:18:34,Mobile,Direct,South,55+,Gold,2922,302,1657,12,90276.6,16.17,2.26,11238,In_Stock,Express,43,8,3,46,12,3,0.996,0.302,997.81,97.23,0.361,15.48,0,32,5,Ignore
14770,56452,20573,Furniture,3311,Search_Click,2024-03-02 02:44:19,Desktop,Advertisement,North,35-44,Regular,4465,595,646,5,48246.18,74.58,1.47,2683,In_Stock,Express,48,2,15,24,24,7,0.322,0.564,41119.18,13.3,0.808,93.55,35,2,9,View
11737,51935,20644,Books,3684,Cart_Add,2024-09-29 11:27:20,Desktop,Search_Engine,Central,25-34,Gold,4235,452,1664,56,35498.9,48.68,2.72,14775,In_Stock,Standard,43,23,4,17,37,26,0.244,0.479,51780.64,53.5,0.368,20.96,33,15,14,View
15354,51077,24072,Books,3384,Search_Click,2024-03-20 00:40:07,Mobile,Search_Engine,West,35-44,Silver,4757,117,470,56,8067.09,43.62,2.99,599,In_Stock,Express,31,1,23,36,39,27,0.638,0.203,33524.47,91.38,0.032,53.17,25,29,14,View
13612,55201,21293,Beauty,3668,Cart_Add,2024-05-23 21:42:27,Mobile,Direct,East,35-44,Regular,2709,754,1373,12,45630.75,26.76,2.15,1364,In_Stock,Express,59,14,19,50,0,6,0.296,0.077,14087.47,78.66,0.368,86.93,28,9,18,View
12254,51640,23596,Fashion,3165,Product_View,2024-07-03 11:26:47,Mobile,Search_Engine,Central,45-54,Regular,1088,691,335,47,20085.73,12.3,1.74,7272,In_Stock,Standard,56,22,8,8,28,13,0.939,0.829,3327.17,41.52,0.847,26.63,20,19,4,View
12295,59585,24643,Beauty,3407,Wishlist_Add,2024-01-19 13:20:44,Desktop,Advertisement,East,55+,Regular,3589,193,431,21,29742.4,20.16,4.77,858,Limited_Stock,Standard,48,2,30,49,19,20,0.67,0.392,24300.58,25.17,0.517,63.23,31,18,12,View
13631,56386,25606,Fashion,3581,Wishlist_Add,2024-03-28 11:03:01,Desktop,Search_Engine,South,35-44,Silver,184,399,371,57,90098.84,62.02,3.54,591,In_Stock,Standard,60,4,12,27,5,27,0.31,0.447,42795.2,31.63,0.486,91.52,18,16,14,View
10147,58223,22486,Toys,3476,Search_Click,2024-08-04 17:25:34,Desktop,Search_Engine,East,35-44,Regular,4943,421,1218,46,26053.71,14.73,1.78,3409,In_Stock,Express,37,3,8,19,49,15,0.221,0.89,26093.26,43.31,0.832,72.75,3,9,8,Add_to_Cart
13983,57997,25683,Grocery,3058,Product_View,2024-12-28 03:50:02,Desktop,Direct,North,55+,Silver,2157,863,1042,59,28562.72,73.04,1.58,3874,In_Stock,Standard,76,1,18,40,27,18,0.142,0.578,10170.08,19.57,0.869,98.37,0,28,3,Add_to_Cart
13454,50704,20555,Fashion,3719,Wishlist_Add,2024-01-07 16:42:12,Tablet,Search_Engine,West,25-34,Silver,2771,524,189,14,45892.92,19.61,3.79,1509,Limited_Stock,Standard,52,11,10,34,45,12,0.036,0.692,5485.41,28.04,0.821,40.16,21,33,9,Add_to_Cart
14508,59061,25860,Grocery,3416,Search_Click,2024-01-04 08:53:17,Tablet,Direct,South,18-24,Regular,2501,697,1536,16,69735.45,42.66,3.56,13453,In_Stock,Express,36,15,21,16,6,3,0.413,0.923,47557.95,53.69,0.651,5.97,21,33,3,Add_to_Cart
15784,55481,22159,Grocery,3597,Product_View,2024-04-04 22:01:36,Mobile,Direct,East,18-24,Premium,1846,120,1354,53,31199.07,15.44,4.09,3465,In_Stock,Standard,64,17,7,9,16,27,0.043,0.414,25875.36,77.64,0.43,31.85,9,20,13,View
12411,58425,23394,Furniture,3613,Product_View,2024-03-23 20:17:48,Mobile,Search_Engine,North,18-24,Regular,2564,298,1793,39,18402.31,70.87,3.81,14351,Limited_Stock,Express,3,0,11,37,17,29,0.277,0.968,16847.2,78.34,0.234,66.35,17,2,1,View
15629,57778,22575,Electronics,3251,Product_View,2024-04-04 05:37:02,Mobile,Direct,North,35-44,Gold,5192,844,141,41,62330.71,40.48,2.48,9457,Out_of_Stock,Standard,73,4,13,38,17,5,0.701,0.759,57418.73,20.31,0.191,9.26,6,2,16,View
10137,55363,22225,Sports,3220,Search_Click,2024-06-23 18:50:12,Mobile,Search_Engine,West,35-44,Regular,4472,527,1485,56,4869.57,59.02,4.86,302,In_Stock,Standard,0,11,24,59,29,11,0.443,0.687,51988.42,43.95,0.721,27.22,39,5,5,Add_to_Cart
13361,50951,25671,Footwear,3160,Search_Click,2024-12-10 16:58:10,Mobile,Search_Engine,South,35-44,Premium,3022,549,1403,50,60295.63,5.17,4.18,8358,Limited_Stock,Standard,5,5,19,63,26,23,0.853,0.279,52700.65,37.94,0.911,56.25,15,11,0,View
13006,58251,23610,Beauty,3187,Search_Click,2024-09-17 14:47:59,Mobile,Direct,West,25-34,Premium,1522,626,663,33,74795.23,46.85,3.03,795,In_Stock,Standard,88,23,0,68,21,5,0.242,0.516,7755.92,90.24,0.141,82.49,26,26,10,Add_to_Cart
13553,52819,24720,Toys,3599,Product_View,2024-05-17 09:13:13,Desktop,Email,West,25-34,Regular,3153,851,161,15,61046.33,48.69,2.91,3083,Limited_Stock,Standard,61,3,10,11,46,2,0.016,0.036,16522.2,45.31,0.543,39.3,39,29,8,View
10019,53601,21989,Furniture,3464,Product_View,2024-06-04 01:50:24,Desktop,Advertisement,North,35-44,Regular,765,267,675,36,42423.42,26.8,1.76,8600,In_Stock,Same_Day,22,3,33,35,14,5,0.731,0.197,28272.91,29.63,0.547,35.74,9,31,5,View
12243,61342,20944,Footwear,3498,Product_View,2024-02-02 00:40:04,Mobile,Direct,Central,18-24,Gold,1967,13,293,42,68200.68,19.92,4.09,9857,In_Stock,Standard,2,18,31,37,49,12,0.147,0.861,9312.7,79.44,0.282,29.67,15,15,13,Add_to_Cart
15098,58494,24569,Furniture,3330,Search_Click,2024-08-18 09:12:36,Mobile,Direct,East,45-54,Regular,1084,782,1426,30,1865.57,42.8,1.57,2155,In_Stock,Express,0,8,15,61,10,28,0.361,0.726,54967.13,37.79,0.621,96.98,24,12,1,Add_to_Cart
10449,57846,25683,Fashion,3349,Cart_Add,2024-04-26 04:33:05,Mobile,Search_Engine,South,25-34,Regular,1534,720,887,17,53994.44,65.37,1.41,1064,In_Stock,Express,53,13,21,16,44,10,0.59,0.601,10733.28,94.94,0.696,31.33,0,18,11,Add_to_Cart
11949,61043,20994,Home_Appliances,3500,Cart_Add,2024-06-13 17:31:41,Desktop,Social_Media,Central,25-34,Silver,3695,896,1576,26,50503.37,33.87,2.28,7798,In_Stock,Same_Day,45,16,14,24,14,14,0.827,0.568,58217.94,87.57,0.301,63.21,21,21,17,View
10946,52945,23460,Footwear,3667,Purchase,2024-07-07 17:00:46,Mobile,Social_Media,West,18-24,Regular,2090,850,50,24,93582.3,67.74,1.44,1881,In_Stock,Express,19,5,13,39,31,13,0.923,0.816,7294.31,43.51,0.807,60.71,20,21,11,View
15474,56256,21122,Footwear,3490,Product_View,2024-07-29 15:59:09,Mobile,Social_Media,South,18-24,Regular,1876,775,64,55,69849.16,34.46,1.99,2111,Limited_Stock,Standard,46,16,23,16,34,27,0.135,0.502,18699.59,59.35,0.012,30.57,19,6,1,View
15619,57581,25531,Toys,3280,Product_View,2024-03-06 20:00:00,Desktop,Social_Media,West,35-44,Regular,4178,283,344,9,35375.95,22.55,2.85,3874,In_Stock,Standard,19,18,0,16,4,7,0.467,0.717,37195.97,76.96,0.861,35.82,29,17,7,View
14237,60116,23447,Beauty,3164,Wishlist_Add,2024-01-30 06:54:08,Desktop,Search_Engine,South,35-44,Regular,4545,621,1157,9,44448.29,2.97,1.9,6503,In_Stock,Standard,68,2,19,40,18,0,0.627,0.781,34825.54,0.64,0.621,33.9,32,18,5,View
11921,58509,24266,Books,3398,Wishlist_Add,2024-03-13 01:03:38,Desktop,Email,South,25-34,Regular,3982,672,728,21,9007.62,53.99,4.71,6879,In_Stock,Standard,88,15,32,8,10,15,0.215,0.003,29061.99,99.02,0.803,32.05,36,33,1,Add_to_Cart
12978,60081,25110,Furniture,3068,Product_View,2024-08-12 16:08:28,Mobile,Advertisement,East,45-54,Silver,4666,745,236,29,15453.07,54.91,4.49,9921,Out_of_Stock,Standard,1,21,26,51,41,16,0.21,0.304,32068.38,90.72,0.385,95.59,8,17,6,Add_to_Cart
14189,55265,20056,Furniture,3428,Wishlist_Add,2024-05-18 09:40:31,Mobile,Social_Media,North,35-44,Silver,3149,312,1669,36,69272.71,50.41,4.66,2734,In_Stock,Express,18,21,23,4,36,11,0.02,0.738,47279.8,33.46,0.858,33.02,6,33,10,Add_to_Cart
14016,60908,21757,Toys,3432,Product_View,2024-02-07 12:46:04,Mobile,Direct,East,25-34,Gold,4512,815,1670,28,70781.81,9.48,1.96,2709,In_Stock,Standard,33,20,3,22,40,17,0.997,0.568,22222.18,94.14,0.425,51.84,23,27,8,View
10239,60074,20658,Fashion,3375,Purchase,2024-03-07 10:18:39,Mobile,Social_Media,East,45-54,Gold,796,117,1583,12,29531.15,48.53,1.13,9034,In_Stock,Express,20,20,13,62,25,28,0.946,0.766,32517.27,20.71,0.465,89.12,30,2,19,Add_to_Cart
10205,57519,25053,Fashion,3800,Cart_Add,2024-04-04 00:21:45,Desktop,Email,Central,45-54,Regular,1310,652,661,46,61033.65,63.32,4.38,5474,Out_of_Stock,Standard,86,18,15,35,25,11,0.305,0.573,17670.32,51.49,0.267,71.9,39,23,4,Add_to_Cart
12608,58123,20260,Home_Appliances,3724,Product_View,2024-03-17 11:45:43,Mobile,Email,East,35-44,Gold,4415,229,688,19,54214.12,51.25,3.35,1824,In_Stock,Express,85,10,29,38,24,13,0.884,0.791,15278.23,12.6,0.633,56.79,7,14,11,Add_to_Cart
15553,51179,24737,Beauty,3632,Product_View,2024-07-29 08:04:52,Mobile,Social_Media,South,35-44,Premium,1866,848,511,47,22123.79,47.47,2.52,12926,Limited_Stock,Standard,76,15,34,67,42,6,0.121,0.45,19082.25,19.52,0.867,21.58,31,33,1,Add_to_Cart
14341,53856,22610,Electronics,3697,Product_View,2024-07-07 07:34:43,Desktop,Advertisement,West,35-44,Regular,1259,700,519,52,67774.55,68.18,4.18,10270,Limited_Stock,Express,7,7,13,66,5,16,0.564,0.057,56567.76,21.06,0.047,15.05,16,10,2,Ignore
14928,58524,23910,Sports,3423,Product_View,2024-03-03 03:48:25,Mobile,Advertisement,Central,25-34,Gold,2419,345,1615,36,36526.65,54.03,4.37,8185,In_Stock,Same_Day,62,2,30,1,39,21,0.881,0.599,30581.98,34.09,0.243,67.6,18,19,4,View
13389,56038,20404,Toys,3728,Product_View,2024-02-18 07:27:27,Desktop,Search_Engine,South,35-44,Regular,1552,858,1493,37,37360.76,21.67,3.22,6281,Limited_Stock,Express,48,18,24,7,48,16,0.057,0.921,27510.35,99.6,0.835,86.57,39,26,19,Purchase
12973,50528,20795,Footwear,3642,Purchase,2024-02-22 22:53:25,Mobile,Search_Engine,West,35-44,Gold,105,258,85,58,60126.73,54.26,4.11,13361,In_Stock,Standard,73,6,0,41,25,17,0.994,0.382,33727.83,10.63,0.306,30.51,36,7,2,Ignore
14391,52060,21562,Sports,3078,Cart_Add,2024-06-21 06:09:22,Mobile,Search_Engine,West,25-34,Gold,4693,599,1034,47,23655.72,74.5,2.96,2156,In_Stock,Standard,81,4,22,50,7,21,0.778,0.083,6835.7,4.29,0.274,94.74,2,28,0,View
12688,59291,21184,Toys,3488,Wishlist_Add,2024-01-08 15:06:08,Desktop,Social_Media,Central,35-44,Premium,2451,813,372,9,72030.05,30.41,2.43,8742,In_Stock,Standard,34,11,31,53,30,14,0.888,0.521,35273.59,38.99,0.561,31.63,35,0,17,Add_to_Cart
14952,50212,22642,Sports,3170,Cart_Add,2024-09-27 07:32:58,Desktop,Social_Media,East,25-34,Silver,2122,700,1051,9,1924.35,11.39,1.6,7184,In_Stock,Standard,58,21,32,6,38,4,0.646,0.433,38261.38,6.87,0.726,46.44,8,15,8,Add_to_Cart
14167,51715,22665,Footwear,3038,Product_View,2024-11-17 22:47:40,Tablet,Direct,Central,35-44,Silver,5273,7,1452,57,19146.58,2.78,3.4,5488,Limited_Stock,Standard,37,17,16,1,11,0,0.332,0.458,56316.34,29.25,0.136,47.79,5,18,10,View
